protein_name	source	nucl_accession	start	stop	strand	ipg_prot_id	ipg_prot_name	organism	strain	assembly
NOV_Cry2Ab4_99.8_ABM21766.1	INSDC	EF157308.1	1	1902	+	ABM21766.1	cry2Ab-type insecticidal crystal protein	Bacillus thuringiensis	lyL	
NOV_Cry4Ba1_98.5_ABR22238.1	INSDC	EF468628.1	1	3411	+	ABR22238.1	pesticidal crystal protein	Bacillus thuringiensis		
NOV_Cry4Ba1_96.9_ABR22239.1	INSDC	EF468629.1	1	3411	+	ABR22239.1	pesticidal crystal protein	Bacillus thuringiensis		
NOV_Cry4Ba1_98.9_ABR22237.1	INSDC	EF468627.1	1	3411	+	ABR22237.1	pesticidal crystal protein	Bacillus thuringiensis		
NOV_Cry4Ba1_98.9_ABR22236.1	INSDC	EF468626.1	1	2946	+	ABR22236.1	truncated pesticidal crystal protein	Bacillus thuringiensis		
NOV_Cry4Ba1_98.1_ABR22240.1	INSDC	EF468630.1	1	3411	+	ABR22240.1	pesticidal crystal protein	Bacillus thuringiensis		
NOV_Cry4Aa1_98.1_ABR12215.1	INSDC	EF424469.1	1	3543	+	ABR12215.1	Cry4A	Bacillus thuringiensis		
--	INSDC	EF424471.1	1	3543	+	ABR12217.1	Cry4A	Bacillus thuringiensis		
NOV_Cry4Aa1_98.5_ABR12214.1	INSDC	EF424468.1	1	3543	+	ABR12214.1	Cry4A	Bacillus thuringiensis		
NOV_Cry4Aa1_98.7_ABR12216.1	INSDC	EF424470.1	1	3543	+	ABR12216.1	Cry4A	Bacillus thuringiensis		
NOV_Cry4Ba1_99.6_ABR22235.1	INSDC	EF468625.1	1	3411	+	ABR22235.1	pesticidal crystal protein	Bacillus thuringiensis		
NOV_Cry4Aa1_98.4_ABR12218.1	INSDC	EF424472.1	1	3543	+	ABR12218.1	Cry4A	Bacillus thuringiensis		
NOV_Cry1Ia24_22.2_CAP40039.1	PAT	CS714399.1	1	2082	+	CAP40039.1	unnamed protein product	Bacillus thuringiensis		
NOV_Cry21Ga1_30.1_CAP40038.1	PAT	CS714397.1	1	3708	+	CAP40038.1	unnamed protein product	Bacillus thuringiensis		
NOV_Cry4Aa1_99.1_ABM97547.1	INSDC	EF208904.1	1	3543	+	ABM97547.1	Cry4A	Bacillus thuringiensis		
NOV_Cry4Ba1_99.4_AAW55474.1	INSDC	AY729887.1	1	3411	+	AAW55474.1	delta-endotoxin	Bacillus thuringiensis serovar israelensis		
NOV_Cry8Bb1_98.7_CAJ21082.1	PAT	CS131022.1	1	2022	+	CAJ21082.1	unnamed protein product	Bacillus thuringiensis		
NOV_Cry2Aa1_99.8_CAD32378.1	INSDC	AJ488143.1	1	1902	+	CAD32378.1	insecticidal crystal protein Cry2Aa	Bacillus thuringiensis serovar kurstaki	BNS3	
NOV_Cry1Ab12_91.4_AAK14338.1	INSDC	AF327926.1	156	3512	+	AAK14338.1	insecticidal crystal protein BTRX27	Bacillus thuringiensis serovar kunthalaRX27		
NOV_Cry1Eb1_99.7_CAA01879.1	PAT	A27529.1	1	3522	+	CAA01879.1	PS81A2 endotoxin	Bacillus thuringiensis		
NOV_Cry1Ca2_99.9_CAA00882.1	PAT	A10218.1	241	2711	+	CAA00882.1	lepidoptera larvicidal protein	Bacillus thuringiensis		
NOV_Cry1Ac13_99.3_AAB30710.1	INSDC	N/A				AAB30710.1	insecticidal protein Cry I A (c) product	Bacillus thuringiensis		
NOV_Cry24Ca1_99.7_AZJ24443.1	INSDC	CP024687.1	113304	115379	-	AZJ24443.1	hypothetical protein	Bacillus wiedmannii bv. thuringiensis	FCC41	GCA_003866015.1
NOV_Cry1Ie4_24.0_BAH45672.1	INSDC	AP008955.1	4962641	4964797	+	BAH45672.1	hypothetical protein	Brevibacillus brevis NBRC 100599	NBRC 100599 (= 47)	GCA_000010165.1
--	RefSeq	NC_012491.1	4962641	4964797	+	WP_015892933.1	hypothetical protein	Brevibacillus brevis NBRC 100599	NBRC 100599	GCF_000010165.1
NOV_Cry56Aa2_56.0_AGV55019.1	INSDC	KC182374.1	1	1980	+	AGV55019.1	insecticidal protein Cry56Ba1	Bacillus thuringiensis serovar mogi		
NOV_Cry32Wa1_38.9_ANC11392.1	INSDC	CP011152.1	536050	537975	+	ANC11392.1	hypothetical protein	Bacillus cereus	CMCC P0021	GCA_001635915.1
--	RefSeq	NZ_CP011152.1	536050	537975	+	WP_063549999.1	hypothetical protein	Bacillus cereus	CMCC P0021	GCF_001635915.1
--	RefSeq	NZ_CP011154.1	8940	10865	-	WP_063549999.1	hypothetical protein	Bacillus cereus	CMCC P0011	GCF_001635955.1
--	RefSeq	NZ_NKAL01000043.1	3112	5037	-	WP_063549999.1	hypothetical protein	Bacillus cereus	24-1	GCF_009935575.1
--	RefSeq	NZ_NKAM01000042.1	3341	5266	-	WP_063549999.1	hypothetical protein	Bacillus cereus	4	GCF_009935625.1
--	RefSeq	NZ_NKAN01000023.1	3065	4990	-	WP_063549999.1	hypothetical protein	Bacillus cereus	3	GCF_009935775.1
--	RefSeq	NZ_NKAO01000032.1	2999	4924	-	WP_063549999.1	hypothetical protein	Bacillus cereus	2-1	GCF_009935735.1
--	INSDC	CP011154.1	8940	10865	-	ANC16842.1	hypothetical protein	Bacillus cereus	CMCC P0011	GCA_001635955.1
protein_name	source	nucl_accession	start	stop	strand	ipg_prot_id	ipg_prot_name	organism	strain	assembly
BT_Cry30Aa1	INSDC	AJ251978.1	1467	3533	+	CAC80986.1	Cry30Aa protein	Bacillus thuringiensis serovar medellin		
--	RefSeq	NZ_PGDT01000354.1	2017	4083	-	WP_103571072.1	hypothetical protein	Bacillus thuringiensis serovar medellin	NRRL 23135	GCF_002911795.1
--	PAT	N/A				ATK48652.1	Sequence 302 from patent US 9567381	Unknown		
NOV_Cry1Ea10_93.2_AAX86871.1	INSDC	AY993931.1	1	2307	+	AAX86871.1	delta-endotoxin Cry1-A32	Bacillus thuringiensis		
BT_Cry1A-like	INSDC	AF327927.1	156	3623	+	AAK14339.1	insecticidal crystal protein BTRX3	Bacillus thuringiensis serovar kunthalanags3		
--	PAT	N/A				ATK48485.1	Sequence 135 from patent US 9567381	Unknown		
BT_Cry1Ab2	INSDC	M12661.1	155	3625	+	AAA22613.1	insecticidal endotoxin	Bacillus thuringiensis		
--	PAT	N/A				AJN40625.1	Sequence 73 from patent US 8865428	Unknown		
--	PAT	N/A				ATK48428.1	Sequence 78 from patent US 9567381	Unknown		
BT_Cry8Da1	INSDC	AB089299.1	1	3435	+	BAC07226.1	cry8	Bacillus thuringiensis serovar galleriae	SDS-502	
--	INSDC	KF148683.1	1	3435	+	AGV52975.1	Cry8Da	Bacillus thuringiensis	QZL85	
--	PAT	N/A				ATK48830.1	Sequence 480 from patent US 9567381	Unknown		
NOV_Cry40Da1_77.3_ARJ25823.1	INSDC	CP020747.1	7352	9322	-	ARJ25823.1	hypothetical protein	Bacillus mycoides	Gnyt1	GCA_002104575.1
--	RefSeq	NZ_CP020747.1	7352	9322	-	WP_085313532.1	hypothetical protein	Bacillus mycoides	Gnyt1	GCF_002104575.1
BT_Cry1Ah2	INSDC	DQ269474.1	594	3143	+	ABB76664.1	Cry1A-type pesticidal crystal protein	Bacillus thuringiensis serovar alesti	LY-99	
--	PAT	N/A				ATK48483.1	Sequence 133 from patent US 9567381	Unknown		
NOV_Cry1Ad2_87.7_AIW52617.1	INSDC	KJ728846.1	1	3543	+	AIW52617.1	Cry1Aa-like protein	Bacillus thuringiensis	BN23-5	
BT_Cry1La1	INSDC	AY554171.1	1	3513	+	AAS60191.1	crystal protein	Bacillus thuringiensis serovar kurstaki	K1	
--	PAT	N/A				ATK48580.1	Sequence 230 from patent US 9567381	Unknown		
NOV_Cry1Ab32_92.7_AAK14337.1	INSDC	AF327925.1	156	3512	+	AAK14337.1	insecticidal crystal protein BTRX28	Bacillus thuringiensis serovar kunthalaRX28		
--	PAT	N/A				ATK48442.1	Sequence 92 from patent US 9567381	Unknown		
NOV_Cry9Ga1_57.2_PEU81077.1	INSDC	NTVJ01000148.1	3713	6076	+	PEU81077.1	pesticidal crystal protein cry9Aa	Bacillus thuringiensis	AFS013213	GCA_002558015.1
--	RefSeq	NZ_NTVJ01000148.1	3713	6076	+	WP_098223361.1	pesticidal crystal protein cry9Aa	Bacillus thuringiensis	AFS013213	GCF_002558015.1
--	RefSeq	NZ_NTYF01000218.1	208	2571	-	WP_098223361.1	pesticidal crystal protein cry9Aa	Bacillus thuringiensis	AFS005140	GCF_002558525.1
--	RefSeq	NZ_NUUZ01000131.1	208	2571	-	WP_098223361.1	pesticidal crystal protein cry9Aa	Bacillus thuringiensis	AFS088016	GCF_002564505.1
--	INSDC	NTYF01000218.1	208	2571	-	PER39584.1	pesticidal crystal protein cry9Aa	Bacillus thuringiensis	AFS005140	GCA_002558525.1
--	INSDC	NUUZ01000131.1	208	2571	-	PFI05053.1	pesticidal crystal protein cry9Aa	Bacillus thuringiensis	AFS088016	GCA_002564505.1
--	PAT	N/A				QCA89048.1	Sequence 53 from patent US 10221429	Unknown		
NOV_Cry41Ba2_47.9_BAD35157.1	INSDC	AB116649.1	2961	5438	+	BAD35157.1	cancer cell-killing Cry protein parasporin-3	Bacillus thuringiensis	A1462	
--	INSDC	AB116650.1	3425	5902	+	BAD35160.1	cancer cell-killing Cry protein parasporin-3	Bacillus thuringiensis	A1462	
--	PAT	N/A				ATK48725.1	Sequence 375 from patent US 9567381	Unknown		
NOV_Cry69Ab1_59.2_WP_103591619.1	RefSeq	NZ_PGEE01000040.1	11271	15002	-	WP_103591619.1	pesticidal protein	Bacillus thuringiensis serovar kyushuensis	BGSC 4U1	GCF_002911835.1
NOV_Cry73Aa1_40.0_PQQ47537.1	INSDC	PUWY01000073.1	943	3645	+	PQQ47537.1	hypothetical protein	Bacillus thuringiensis	BA04	GCA_002969075.1
--	RefSeq	NZ_PUWY01000073.1	943	3645	+	WP_105433854.1	hypothetical protein	Bacillus thuringiensis	BA04	GCF_002969075.1
--	INSDC	MH753363.1	1	2703	+	QCO31629.1	crystal protein	Bacillus thuringiensis	BA04	
NOV_Cry5Ba1_27.2_AZR80678.1	INSDC	CP021438.1	26455	28500	+	AZR80678.1	hypothetical protein	Bacillus thuringiensis	C15	GCA_003991175.1
--	RefSeq	NZ_CP021438.1	26455	28500	+	WP_127064340.1	hypothetical protein	Bacillus thuringiensis	C15	GCF_003991175.1
--	INSDC	MG817482.1	1001	3043	+	AWQ27825.1	Cry5B-like protein	Bacillus thuringiensis	C-15	
BT_Cry31Ab1	INSDC	AB250923.1	1	2181	+	BAE79809.1	Cry31-like 82-kDa protein	Bacillus thuringiensis	B0195	
--	PAT	N/A				ATK48669.1	Sequence 319 from patent US 9567381	Unknown		
NOV_Cry20Ba2_80.0_AGV55017.1	INSDC	KC182372.1	1	2169	+	AGV55017.1	insecticidal protein Cry20Bb1	Bacillus thuringiensis serovar mogi		
NOV_Cry14Aa1_44.0_PGW42274.1	INSDC	NUNU01000102.1	6688	9180	-	PGW42274.1	hypothetical protein	Bacillus thuringiensis	AFS034708	GCA_002584205.1
--	RefSeq	NZ_NUNU01000102.1	6688	9180	-	WP_098976575.1	hypothetical protein	Bacillus thuringiensis	AFS034708	GCF_002584205.1
NOV_Cry1Da1_83.2_AIW52615.1	INSDC	KJ728844.1	1	3501	+	AIW52615.1	Cry1Db-like protein	Bacillus thuringiensis	BN23-5	
BT_Cry2Aa13	INSDC	EF094885.1	1	1902	+	ABL01536.1	crystal protein	Bacillus thuringiensis	146-158-01	
--	PAT	N/A				ATK48604.1	Sequence 254 from patent US 9567381	Unknown		
NOV_Cry8Db1_49.9_WP_103653049.1	RefSeq	NZ_PGDR01000107.1	1018	3306	-	WP_103653049.1	hypothetical protein	Bacillus thuringiensis serovar japonensis	Buibui	GCF_002911745.1
BT_Cry7La1	INSDC	AB794691.1	124	3591	+	BAM99307.1	131 kDa hypothetical protein, delta-endotoxin	Bacillus thuringiensis serovar dakota		
NOV_Cry4Ca2_48.4_AZJ24771.1	INSDC	CP024689.1	77853	81524	+	AZJ24771.1	hypothetical protein	Bacillus wiedmannii bv. thuringiensis	FCC41	GCA_003866015.1
BT_Cry1Ic1	INSDC	AF056933.1	1	2160	+	AAC62933.1	crystal protein toxin	Bacillus thuringiensis	C18	
--	Swiss-Prot	N/A				O87404.1	Pesticidal crystal protein Cry1Ic	Bacillus thuringiensis		
--	PAT	N/A				AAE37099.1	Sequence 2 from patent US 5986177	Unknown		
--	PAT	N/A				ACN04293.1	Sequence 27 from patent US 7482432	Unknown		
--	PAT	N/A				ACN04294.1	Sequence 28 from patent US 7482432	Unknown		
--	PAT	N/A				AHD31196.1	Sequence 27 from patent US 8563808	Unknown		
--	PAT	N/A				AHD31197.1	Sequence 28 from patent US 8563808	Unknown		
--	PAT	N/A				ATK48571.1	Sequence 221 from patent US 9567381	Unknown		
BT_Cry32Aa1	INSDC	AY008143.1	112	3822	+	AAG36711.1	crystal protein	Bacillus thuringiensis serovar yunnanensis		
--	PAT	N/A				ATK48674.1	Sequence 324 from patent US 9567381	Unknown		
NOV_Cry32Wa1_39.0_PEE63029.1	INSDC	NVKJ01000036.1	42330	44255	+	PEE63029.1	hypothetical protein	Bacillus thuringiensis	AFS099505	GCA_002552905.1
--	RefSeq	NZ_NUYG01000063.1	25707	27632	-	WP_097920476.1	hypothetical protein	Bacillus thuringiensis	AFS077661	GCF_002566555.1
--	RefSeq	NZ_NVKJ01000036.1	42330	44255	+	WP_097920476.1	hypothetical protein	Bacillus thuringiensis	AFS099505	GCF_002552905.1
--	RefSeq	NZ_NVKY01000072.1	15591	17516	+	WP_097920476.1	hypothetical protein	Bacillus thuringiensis	AFS097514	GCF_002552985.1
--	INSDC	NVKY01000072.1	15591	17516	+	PEE85821.1	hypothetical protein	Bacillus thuringiensis	AFS097514	GCA_002552985.1
--	INSDC	NUYG01000063.1	25707	27632	-	PFM86094.1	hypothetical protein	Bacillus thuringiensis	AFS077661	GCA_002566555.1
NOV_Cry52Ca1_62.9_AZJ24464.1	INSDC	CP024687.1	143701	145767	+	AZJ24464.1	hypothetical protein	Bacillus wiedmannii bv. thuringiensis	FCC41	GCA_003866015.1
NOV_Cry8Ma2_96.0_WP_103622989.1	RefSeq	N/A				WP_103622989.1	hypothetical protein	Bacillus thuringiensis		
BT_Cry1Bg1	INSDC	AY176063.1	1	3708	+	AAO39720.1	insecticidal crystal protein	Bacillus thuringiensis		
--	PAT	N/A				ATK48501.1	Sequence 151 from patent US 9567381	Unknown		
BT_Cry8Ba1	INSDC	U04365.1	1	3507	+	AAA21118.1	CryIII delta-endotoxin	Bacillus thuringiensis serovar kumamtoensis	PS50C(b)	
--	Swiss-Prot	N/A				Q45705.1	Pesticidal crystal protein Cry8Ba	Bacillus thuringiensis serovar kumamtoensis		
--	PAT	N/A				AAB15685.1	Sequence 4 from patent US 5554534	Unknown		
--	PAT	N/A				ADA48972.1	Sequence 10 from patent US 7622572	Unknown		
--	PAT	N/A				ADS48652.1	Sequence 10 from patent US 7803391	Unknown		
--	PAT	N/A				ADS56429.1	Sequence 10 from patent US 7803925	Unknown		
--	PAT	N/A				ADS72159.1	Sequence 10 from patent US 7811598	Unknown		
--	PAT	N/A				AGA37165.1	Sequence 10 from patent US 8314292	Unknown		
--	PAT	N/A				ATK48823.1	Sequence 473 from patent US 9567381	Unknown		
NOV_Cry8Ba1_88.6_AEP25412.1	INSDC	JN675717.1	1	1959	+	AEP25412.1	CryIII crystal toxin protein	Bacillus thuringiensis	BT HMM	
BT_Cry65Aa2	RefSeq	NZ_CM000750.1	5570439	5573621	+	WP_000774801.1	hypothetical protein	Bacillus thuringiensis serovar pakistani str. T13001	T13001	GCF_000161555.1
--	RefSeq	NZ_JH791882.1	1273998	1277180	+	WP_000774801.1	hypothetical protein	Bacillus cereus VD154	VD154	GCF_000290795.1
--	RefSeq	NZ_KN849182.1	23733	26915	-	WP_000774801.1	hypothetical protein	Bacillus thuringiensis Sbt003	Sbt003	GCF_000878525.1
--	INSDC	HM461868.1	1	3183	+	AEB52307.1	parasporin-like protein	Bacillus thuringiensis	Sbt003	
--	INSDC	ACNC01000411.1	420	3602	+	EEM44456.1	Cancer cell-killing Cry protein	Bacillus thuringiensis serovar pakistani str. T13001	T13001	GCA_000161555.1
--	INSDC	CM000750.1	5570439	5573621	+	EEM44456.1	Cancer cell-killing Cry protein	Bacillus thuringiensis serovar pakistani str. T13001	T13001	GCA_000161555.1
--	INSDC	AHFG01000055.1	129347	132529	+	EJR69326.1	hypothetical protein	Bacillus cereus VD154	VD154	GCA_000290795.1
--	INSDC	JH791882.1	1273998	1277180	+	EJR69326.1	hypothetical protein	Bacillus cereus VD154	VD154	GCA_000290795.1
--	INSDC	AMYJ01000002.1	23733	26915	-	KIU76094.1	pesticidial crystal protein cry10AA	Bacillus thuringiensis Sbt003	Sbt003	GCA_000878525.1
--	INSDC	KN849182.1	23733	26915	-	KIU76094.1	pesticidial crystal protein cry10AA	Bacillus thuringiensis Sbt003	Sbt003	GCA_000878525.1
--	PAT	N/A				ATK48797.1	Sequence 447 from patent US 9567381	Unknown		
BT_Cry3Bb1	INSDC	M89794.1	202	2160	+	AAA22334.1	cryIIIB2	Bacillus thuringiensis	EG4961	
--	Swiss-Prot	N/A				Q06117.1	Pesticidal crystal protein Cry3Bb	Bacillus thuringiensis		
--	PAT	N/A				AAE44015.1	Sequence 98 from patent US 6077824	Unknown		
--	PAT	N/A				AAE44020.1	Sequence 111 from patent US 6077824	Unknown		
--	PAT	N/A				AAO96389.1	Sequence 2 from patent US 6501009	Unknown		
--	PAT	N/A				AAQ68937.1	Sequence 2 from patent US 5187091	Unknown		
--	PAT	N/A				AAR61484.1	Sequence 98 from patent US 6620988	Unknown		
--	PAT	N/A				AAR61489.1	Sequence 111 from patent US 6620988	Unknown		
--	PAT	N/A				AAR75938.1	Sequence 98 from patent US 6642030	Unknown		
--	PAT	N/A				AAR75943.1	Sequence 111 from patent US 6642030	Unknown		
--	PAT	N/A				ABA68333.1	Sequence 2 from patent US 6943281	Unknown		
--	PAT	N/A				ABU27028.1	Sequence 98 from patent US 7227056	Unknown		
--	PAT	N/A				ABU27033.1	Sequence 111 from patent US 7227056	Unknown		
--	PAT	N/A				ACC34448.1	Sequence 13 from patent US 7351881	Unknown		
--	PAT	N/A				ACH29377.1	Sequence 2 from patent US 7408096	Unknown		
--	PAT	N/A				ACV99089.1	Sequence 98 from patent US 7544862	Unknown		
--	PAT	N/A				ACV99094.1	Sequence 111 from patent US 7544862	Unknown		
--	PAT	N/A				ADA48968.1	Sequence 6 from patent US 7622572	Unknown		
--	PAT	N/A				ADS48648.1	Sequence 6 from patent US 7803391	Unknown		
--	PAT	N/A				ADS56425.1	Sequence 6 from patent US 7803925	Unknown		
--	PAT	N/A				ADS72155.1	Sequence 6 from patent US 7811598	Unknown		
--	PAT	N/A				AER78967.1	Sequence 13 from patent US 8044266	Unknown		
--	PAT	N/A				AFA84073.1	Sequence 2 from patent US 8101826	Unknown		
--	PAT	N/A				AFD51963.1	Sequence 13 from patent US 8133858	Unknown		
--	PAT	N/A				AGA37161.1	Sequence 6 from patent US 8314292	Unknown		
--	PAT	N/A				AGV98650.1	Sequence 98 from patent US 8513492	Unknown		
--	PAT	N/A				AGV98655.1	Sequence 111 from patent US 8513492	Unknown		
--	PAT	N/A				AOB58359.1	Sequence 30 from patent US 9109231	Unknown		
--	PAT	N/A				ATK48718.1	Sequence 368 from patent US 9567381	Unknown		
--	PAT	CS409971.1	1	1959	+	CAL40964.1	unnamed protein product	Bacillus thuringiensis		
BT_Cry2Af1	INSDC	EF439818.1	1	1881	+	ABO30519.1	Cry2Af1	Bacillus thuringiensis	C81	
--	PAT	N/A				ATK48647.1	Sequence 297 from patent US 9567381	Unknown		
BT_Cry1Id1	INSDC	AF047579.1	502	2661	+	AAD44366.1	insecticidal crystal protein	Bacillus thuringiensis		
--	RefSeq	NZ_CM000758.1	5664597	5666756	-	WP_000837623.1	pesticidal crystal protein cry1Id	Bacillus thuringiensis IBL 200	IBL 200	GCF_000161715.1
--	RefSeq	NZ_CP014853.1	149145	151304	-	WP_000837623.1	pesticidal crystal protein cry1Id	Bacillus thuringiensis	HD12	GCF_001598095.1
--	RefSeq	NZ_NFEB01000036.1	48848	51007	-	WP_000837623.1	pesticidal crystal protein cry1Id	Bacillus thuringiensis serovar toumanoffi	BGSC 4N1	GCF_002147315.1
--	RefSeq	NZ_NHNR01000094.1	264	2423	+	WP_000837623.1	pesticidal crystal protein cry1Id	Bacillus thuringiensis	WBt-2	GCF_002893565.1
--	RefSeq	NZ_PGEC01000154.1	243	2402	+	WP_000837623.1	pesticidal crystal protein cry1Id	Bacillus thuringiensis serovar morrisoni	BGSC 4K1	GCF_002911975.1
--	Swiss-Prot	N/A				Q9XDL1.1	Pesticidal crystal protein Cry1Id	Bacillus thuringiensis		
--	INSDC	JQ228422.1	1	2160	+	AFP33254.1	Cry1Id	Bacillus thuringiensis	HD12	
--	INSDC	CP014853.1	149145	151304	-	AMR88576.1	pesticidal protein	Bacillus thuringiensis	HD12	GCA_001598095.1
--	INSDC	ACNK01000108.1	48492	50651	-	EEM92952.1	Pesticidal crystal protein cry1Bc	Bacillus thuringiensis IBL 200	IBL 200	GCA_000161715.1
--	INSDC	CM000758.1	5664597	5666756	-	EEM92952.1	Pesticidal crystal protein cry1Bc	Bacillus thuringiensis IBL 200	IBL 200	GCA_000161715.1
--	INSDC	NFEB01000036.1	48848	51007	-	OTZ53867.1	pesticidal crystal protein cry1Id	Bacillus thuringiensis serovar toumanoffi	BGSC 4N1	GCA_002147315.1
--	INSDC	NHNR01000094.1	264	2423	+	PNK42250.1	pesticidal crystal protein cry1Id	Bacillus thuringiensis	WBt-2	GCA_002893565.1
--	PAT	N/A				ACN04296.1	Sequence 30 from patent US 7482432	Unknown		
--	PAT	N/A				ACN04297.1	Sequence 31 from patent US 7482432	Unknown		
--	PAT	N/A				AHD31199.1	Sequence 30 from patent US 8563808	Unknown		
--	PAT	N/A				AHD31200.1	Sequence 31 from patent US 8563808	Unknown		
--	PAT	N/A				ATK48572.1	Sequence 222 from patent US 9567381	Unknown		
BT_Cry67Aa2	RefSeq	N/A				WP_003268383.1	Pesticidal crystal protein cry4Aa	Bacillus thuringiensis		
--	INSDC	ACMY01000150.1	10113	13349	-	EEM19417.1	Pesticidal crystal protein cry4Aa	Bacillus thuringiensis serovar tochigiensis BGSC 4Y1	BGSC 4Y1	GCA_000161475.1
--	INSDC	CM000746.1	5273697	5276933	-	EEM19417.1	Pesticidal crystal protein cry4Aa	Bacillus thuringiensis serovar tochigiensis BGSC 4Y1	BGSC 4Y1	GCA_000161475.1
--	PAT	N/A				ATK48799.1	Sequence 449 from patent US 9567381	Unknown		
NOV_Cry58Aa1_27.6_AGS78122.1	INSDC	KC898940.2	115	2970	+	AGS78122.1	Cry21a	Bacillus thuringiensis	Bt2-56	
NOV_Cry10Aa1_97.0_ABW89733.1	INSDC	EU124368.1	1	2028	+	ABW89733.1	Cry4c	Bacillus thuringiensis	DAB-Bt3	
BT_Cry41Ba2	RefSeq	NZ_CM000754.1	5179302	5181896	-	WP_003296035.1	Cancer cell-killing Cry protein	Bacillus thuringiensis serovar andalousiensis BGSC 4AW1	BGSC 4AW1	GCF_000161635.1
--	INSDC	ACNG01000156.1	24453	27047	-	EEM68667.1	Cancer cell-killing Cry protein	Bacillus thuringiensis serovar andalousiensis BGSC 4AW1	BGSC 4AW1	GCA_000161635.1
--	INSDC	CM000754.1	5179302	5181896	-	EEM68667.1	Cancer cell-killing Cry protein	Bacillus thuringiensis serovar andalousiensis BGSC 4AW1	BGSC 4AW1	GCA_000161635.1
--	PAT	N/A				AGP18084.1	Sequence 140 from patent US 8461421	Unknown		
--	PAT	N/A				ATK07550.1	Sequence 140 from patent US 9556255	Unknown		
--	PAT	N/A				ATK48727.1	Sequence 377 from patent US 9567381	Unknown		
BT_Cry40Ba1	INSDC	AB112346.1	279	2279	+	BAC77648.1	putative mosquitocidal toxin	Bacillus thuringiensis serovar aizawai	Bun1-14	
--	PAT	N/A				ATK48722.1	Sequence 372 from patent US 9567381	Unknown		
BT_Cry20Aa1	INSDC	U82518.1	60	2321	+	AAB93476.1	mosquitocidal toxin	Bacillus thuringiensis	fukuokaensis	
--	Swiss-Prot	N/A				O32321.1	Pesticidal crystal protein Cry20Aa	Bacillus thuringiensis serovar fukuokaensis		
--	PAT	N/A				ATK48582.1	Sequence 232 from patent US 9567381	Unknown		
NOV_Cry5Ba1_48.7_TEA80813.1	INSDC	JZKB01000011.1	3281	6784	-	TEA80813.1	hypothetical protein	Bacillus thuringiensis F14-1	F14-1	GCA_004368515.1
--	RefSeq	NZ_JZKB01000011.1	3281	6784	-	WP_134208580.1	hypothetical protein	Bacillus thuringiensis F14-1	F14-1	GCF_004368515.1
BT_Cry3Ba1	INSDC	X17123.1	1	1977	+	CAA34983.1	unnamed protein product	Bacillus thuringiensis	tolworthi 43F	
--	Swiss-Prot	N/A				P17969.1	Pesticidal crystal protein Cry3Ba	Bacillus thuringiensis serovar tolworthi		
--	PAT	N/A				AAE44021.1	Sequence 112 from patent US 6077824	Unknown		
--	PAT	N/A				AAR61490.1	Sequence 112 from patent US 6620988	Unknown		
--	PAT	N/A				AAR75944.1	Sequence 112 from patent US 6642030	Unknown		
--	PAT	N/A				ABU27034.1	Sequence 112 from patent US 7227056	Unknown		
--	PAT	N/A				ACV99095.1	Sequence 112 from patent US 7544862	Unknown		
--	PAT	N/A				AFU23515.1	Sequence 438 from patent US 8269069	Unknown		
--	PAT	N/A				AGV98656.1	Sequence 112 from patent US 8513492	Unknown		
--	PAT	N/A				ARH47504.1	Sequence 438 from patent US 9447153	Unknown		
--	PAT	N/A				ATK48716.1	Sequence 366 from patent US 9567381	Unknown		
NOV_Cry21Ca2_37.1_AOM14729.1	INSDC	CP015255.1	8946	12938	+	AOM14729.1	pesticidal crystal protein Cry21-like protein	Bacillus thuringiensis Bt18247	Bt18247	GCA_001721165.1
--	RefSeq	NZ_CP015255.1	8946	12938	+	WP_069356935.1	hypothetical protein	Bacillus thuringiensis Bt18247	Bt18247	GCF_001721165.1
NOV_Cry21Ca2_64.6_AZR80780.1	INSDC	CP021440.1	262	4140	-	AZR80780.1	hypothetical protein	Bacillus thuringiensis	C15	GCA_003991175.1
--	RefSeq	NZ_CP021440.1	262	4140	-	WP_127064398.1	hypothetical protein	Bacillus thuringiensis	C15	GCF_003991175.1
NOV_Cry21Aa2_44.6_AZR80772.1	INSDC	CP021439.1	1170	4577	-	AZR80772.1	hypothetical protein	Bacillus thuringiensis	C15	GCA_003991175.1
--	RefSeq	NZ_CP021439.1	1170	4577	-	WP_127064390.1	hypothetical protein	Bacillus thuringiensis	C15	GCF_003991175.1
BT_Cry14Aa1	INSDC	U13955.1	1	3561	+	AAA21516.1	delta endotoxin	Bacillus thuringiensis serovar sotto	PS80JJ1	
--	RefSeq	NZ_PGED01000074.1	3603	7163	-	WP_103655240.1	hypothetical protein	Bacillus thuringiensis serovar sotto	NRRL B-18679	GCF_002912025.1
--	Swiss-Prot	N/A				Q45710.1	Pesticidal crystal protein Cry14Aa	Bacillus thuringiensis serovar sotto		
--	PAT	N/A				AED86964.1	Sequence 13 from patent US 7923602	Unknown		
--	PAT	N/A				AFG93835.1	Sequence 13 from patent US 8147856	Unknown		
--	PAT	N/A				ATK48395.1	Sequence 45 from patent US 9567381	Unknown		
BT_Cry30Ea1	INSDC	EU503140.1	1	2067	+	ACC95445.1	Cry 30Ea1	Bacillus thuringiensis	S2160-1	
--	PAT	N/A				ATK48658.1	Sequence 308 from patent US 9567381	Unknown		
