Cry	id	dom_id	type_id	Cry_len	len	dom_len	type_len
BT_Cry56Aa3	50.1577473648495	domain3	all	BT_Cry56Aa3	432	domain3	all
BT_Cry57Ab1	50.7329925696167	domain3	all	BT_Cry57Ab1	405	domain3	all
BT_Cry58Aa1	50.0304864049876	domain3	all	BT_Cry58Aa1	429	domain3	all
BT_Cry59Aa1	49.8462217823221	domain3	all	BT_Cry59Aa1	384	domain3	all
BT_Cry59Ba1	49.7296212502093	domain3	all	BT_Cry59Ba1	384	domain3	all
BT_Cry5Aa1	49.986003955435	domain3	all	BT_Cry5Aa1	402	domain3	all
BT_Cry5Ab1	49.8638270200415	domain3	all	BT_Cry5Ab1	405	domain3	all
BT_Cry5Ac1	49.1123761857952	domain3	all	BT_Cry5Ac1	384	domain3	all
BT_Cry5Ad1	49.937220271469	domain3	all	BT_Cry5Ad1	405	domain3	all
BT_Cry5Ba1	48.6556498855888	domain3	all	BT_Cry5Ba1	399	domain3	all
BT_Cry5Ba3	48.6556498855888	domain3	all	BT_Cry5Ba3	399	domain3	all
BT_Cry5Ca1	49.2431510239376	domain3	all	BT_Cry5Ca1	474	domain3	all
BT_Cry5Da1	50.1513114110211	domain3	all	BT_Cry5Da1	423	domain3	all
BT_Cry5Ea2	49.5738652009054	domain3	all	BT_Cry5Ea2	372	domain3	all
BT_Cry61Aa1	50.2873520856794	domain3	all	BT_Cry61Aa1	444	domain3	all
BT_Cry62Aa1	49.7200093288046	domain3	all	BT_Cry62Aa1	414	domain3	all
BT_Cry63Aa1	49.1051392598148	domain3	all	BT_Cry63Aa1	381	domain3	all
BT_Cry65Aa2	49.307642919526	domain3	all	BT_Cry65Aa2	408	domain3	all
BT_Cry67Aa2	49.304245468715	domain3	all	BT_Cry67Aa2	405	domain3	all
BT_Cry68Aa1	50.3710252809347	domain3	all	BT_Cry68Aa1	393	domain3	all
BT_Cry69Aa1	50.2870733115339	domain3	all	BT_Cry69Aa1	420	domain3	all
BT_Cry69Ab1	49.8042146502525	domain3	all	BT_Cry69Ab1	426	domain3	all
BT_Cry70Aa1	48.7509848221356	domain3	all	BT_Cry70Aa1	390	domain3	all
BT_Cry70Ba1	49.7454916130459	domain3	all	BT_Cry70Ba1	408	domain3	all
BT_Cry70Bb1	49.9055043178715	domain3	all	BT_Cry70Bb1	408	domain3	all
BT_Cry71Aa1	49.5194674059546	domain3	all	BT_Cry71Aa1	468	domain3	all
BT_Cry72Aa1	49.5278732221515	domain3	all	BT_Cry72Aa1	465	domain3	all
BT_Cry73Aa1	49.956803745905	domain3	all	BT_Cry73Aa1	411	domain3	all
BT_Cry7Aa1	51.8680074803118	domain3	all	BT_Cry7Aa1	420	domain3	all
BT_Cry7Ab1	51.6130960546037	domain3	all	BT_Cry7Ab1	420	domain3	all
BT_Cry7Ab2	51.9002283289312	domain3	all	BT_Cry7Ab2	420	domain3	all
BT_Cry7Ab3	51.8998543976515	domain3	all	BT_Cry7Ab3	420	domain3	all
BT_Cry7Ab5	51.8835277571622	domain3	all	BT_Cry7Ab5	432	domain3	all
BT_Cry7Ab6	51.6210963400623	domain3	all	BT_Cry7Ab6	420	domain3	all
BT_Cry7Ab9	51.6302425429039	domain3	all	BT_Cry7Ab9	420	domain3	all
BT_Cry7Ac1	51.9527115613445	domain3	all	BT_Cry7Ac1	420	domain3	all
BT_Cry7Ba1	51.5873383318568	domain3	all	BT_Cry7Ba1	414	domain3	all
BT_Cry7Bb1	51.3617534082648	domain3	all	BT_Cry7Bb1	426	domain3	all
BT_Cry7Cb1	50.0223077322404	domain3	all	BT_Cry7Cb1	432	domain3	all
BT_Cry7Da1	52.1760758155126	domain3	all	BT_Cry7Da1	414	domain3	all
BT_Cry7Fa1	50.3644651335614	domain3	all	BT_Cry7Fa1	411	domain3	all
BT_Cry7Fb2	50.5551072285958	domain3	all	BT_Cry7Fb2	438	domain3	all
BT_Cry7Ga2	51.2550707897941	domain3	all	BT_Cry7Ga2	432	domain3	all
BT_Cry7Gb1	51.1572453985302	domain3	all	BT_Cry7Gb1	432	domain3	all
BT_Cry7Gc1	51.5257293083036	domain3	all	BT_Cry7Gc1	432	domain3	all
BT_Cry7Gd1	51.486563526269	domain3	all	BT_Cry7Gd1	432	domain3	all
BT_Cry7Ha1	50.4164287849701	domain3	all	BT_Cry7Ha1	435	domain3	all
BT_Cry7Ia1	51.2399099067332	domain3	all	BT_Cry7Ia1	420	domain3	all
BT_Cry7Ja1	50.3249574341492	domain3	all	BT_Cry7Ja1	450	domain3	all
BT_Cry7Ka1	51.2401727327734	domain3	all	BT_Cry7Ka1	417	domain3	all
BT_Cry7Kb1	51.2862061067767	domain3	all	BT_Cry7Kb1	414	domain3	all
BT_Cry7La1	49.7165400158696	domain3	all	BT_Cry7La1	420	domain3	all
BT_Cry8-like	47.7072297836013	domain3	all	BT_Cry8-like	414	domain3	all
BT_Cry8Aa1	51.8719436362203	domain3	all	BT_Cry8Aa1	411	domain3	all
BT_Cry8Ab1	50.7866277385496	domain3	all	BT_Cry8Ab1	420	domain3	all
BT_Cry8Ac1	50.6314029205367	domain3	all	BT_Cry8Ac1	441	domain3	all
BT_Cry8Ad1	52.2263087922672	domain3	all	BT_Cry8Ad1	411	domain3	all
BT_Cry8Ba1	50.4547063791299	domain3	all	BT_Cry8Ba1	411	domain3	all
BT_Cry8Bc1	50.668652279151	domain3	all	BT_Cry8Bc1	435	domain3	all
BT_Cry8Ca1	50.4240618676229	domain3	all	BT_Cry8Ca1	438	domain3	all
BT_Cry8Da1	52.9021884570934	domain3	all	BT_Cry8Da1	414	domain3	all
BT_Cry8Db1	49.716083632081	domain3	all	BT_Cry8Db1	432	domain3	all
BT_Cry8Ea2	50.6729921063938	domain3	all	BT_Cry8Ea2	426	domain3	all
BT_Cry8Ea6	50.6729921063938	domain3	all	BT_Cry8Ea6	426	domain3	all
BT_Cry8Fa1	51.6250671907529	domain3	all	BT_Cry8Fa1	414	domain3	all
BT_Cry8Fa2	51.6250671907529	domain3	all	BT_Cry8Fa2	414	domain3	all
BT_Cry8Fa3	51.6250671907529	domain3	all	BT_Cry8Fa3	414	domain3	all
BT_Cry8Ga1	51.6686851467175	domain3	all	BT_Cry8Ga1	408	domain3	all
BT_Cry8Ga3	51.6562986373556	domain3	all	BT_Cry8Ga3	408	domain3	all
BT_Cry8Ha1	51.9859785112478	domain3	all	BT_Cry8Ha1	417	domain3	all
BT_Cry8Hb1	52.1257861993341	domain3	all	BT_Cry8Hb1	417	domain3	all
BT_Cry8Ia1	51.3509947590072	domain3	all	BT_Cry8Ia1	417	domain3	all
BT_Cry8Ia3	51.2291561519643	domain3	all	BT_Cry8Ia3	420	domain3	all
BT_Cry8Ib1	50.5207686915157	domain3	all	BT_Cry8Ib1	417	domain3	all
BT_Cry8Ib3	50.6241386126956	domain3	all	BT_Cry8Ib3	417	domain3	all
BT_Cry8Ja1	50.4240618676229	domain3	all	BT_Cry8Ja1	438	domain3	all
BT_Cry8Ka1	51.2493440252807	domain3	all	BT_Cry8Ka1	411	domain3	all
BT_Cry8Ka3	51.371836065713	domain3	all	BT_Cry8Ka3	411	domain3	all
BT_Cry8Kb1	51.8343990789677	domain3	all	BT_Cry8Kb1	417	domain3	all
BT_Cry8La1	51.2834637190172	domain3	all	BT_Cry8La1	438	domain3	all
BT_Cry8Ma2	50.2858395902404	domain3	all	BT_Cry8Ma2	429	domain3	all
BT_Cry8Na1	50.9289531127631	domain3	all	BT_Cry8Na1	426	domain3	all
BT_Cry8Pa1	50.7492420182862	domain3	all	BT_Cry8Pa1	417	domain3	all
BT_Cry8Qa1	50.9769510385011	domain3	all	BT_Cry8Qa1	432	domain3	all
BT_Cry8Ra1	51.405328633928	domain3	all	BT_Cry8Ra1	414	domain3	all
BT_Cry8Sa1	50.9606702255179	domain3	all	BT_Cry8Sa1	414	domain3	all
BT_Cry8Ta1	50.2680705600524	domain3	all	BT_Cry8Ta1	432	domain3	all
BT_Cry9Aa1	51.2157847868728	domain3	all	BT_Cry9Aa1	411	domain3	all
BT_Cry9Aa3	51.22193373893	domain3	all	BT_Cry9Aa3	411	domain3	all
BT_Cry9Aa5	51.2157847868728	domain3	all	BT_Cry9Aa5	411	domain3	all
BT_Cry9Ba1	52.1002666470873	domain3	all	BT_Cry9Ba1	414	domain3	all
BT_Cry9Bb1	51.4774450783355	domain3	all	BT_Cry9Bb1	417	domain3	all
BT_Cry9Ca1	51.2723489868212	domain3	all	BT_Cry9Ca1	429	domain3	all
BT_Cry9Da1	51.7304573317148	domain3	all	BT_Cry9Da1	414	domain3	all
BT_Cry9Db1	51.9862239734574	domain3	all	BT_Cry9Db1	420	domain3	all
BT_Cry9Dc1	51.7463372366546	domain3	all	BT_Cry9Dc1	417	domain3	all
BT_Cry9Ea10	51.7308537077148	domain3	all	BT_Cry9Ea10	414	domain3	all
BT_Cry9Ea3	51.7828665587209	domain3	all	BT_Cry9Ea3	414	domain3	all
BT_Cry9Ea5	51.7113254383076	domain3	all	BT_Cry9Ea5	414	domain3	all
BT_Cry9Ea6	51.8367149354783	domain3	all	BT_Cry9Ea6	414	domain3	all
BT_Cry9Ea7	51.7828665587209	domain3	all	BT_Cry9Ea7	414	domain3	all
BT_Cry9Eb1	51.8748222527294	domain3	all	BT_Cry9Eb1	411	domain3	all
BT_Cry9Eb2	51.97854057599	domain3	all	BT_Cry9Eb2	411	domain3	all
BT_Cry9Ec1	52.8059669610928	domain3	all	BT_Cry9Ec1	411	domain3	all
BT_Cry9Ed1	51.8602408137255	domain3	all	BT_Cry9Ed1	435	domain3	all
BT_Cry9Ee1	51.5099858187041	domain3	all	BT_Cry9Ee1	420	domain3	all
BT_Cry9Fa1	51.3821211960772	domain3	all	BT_Cry9Fa1	420	domain3	all
BT_Cry9Ga1	54.4425643312991	domain3	all	BT_Cry9Ga1	408	domain3	all
NOV_Cry10Aa1_94.4_ABW89736.1	50.7089741949309	domain3	all	NOV_Cry10Aa1_94.4_ABW89736.1	423	domain3	all
NOV_Cry10Aa1_97.0_ABW89733.1	50.3179897272707	domain3	all	NOV_Cry10Aa1_97.0_ABW89733.1	420	domain3	all
NOV_Cry10Aa1_97.2_ABW89735.1	50.7628257053072	domain3	all	NOV_Cry10Aa1_97.2_ABW89735.1	423	domain3	all
NOV_Cry10Aa1_98.2_ABW89731.1	50.7999676620365	domain3	all	NOV_Cry10Aa1_98.2_ABW89731.1	423	domain3	all
NOV_Cry10Aa1_98.2_ABW89732.1	50.7280219042121	domain3	all	NOV_Cry10Aa1_98.2_ABW89732.1	423	domain3	all
NOV_Cry11Aa1_95.8_ABW89741.1	49.8537177977006	domain3	all	NOV_Cry11Aa1_95.8_ABW89741.1	450	domain3	all
NOV_Cry11Aa1_96.3_ABW89742.1	49.7221968187099	domain3	all	NOV_Cry11Aa1_96.3_ABW89742.1	447	domain3	all
NOV_Cry11Aa1_97.8_ABW89740.1	49.9158662573839	domain3	all	NOV_Cry11Aa1_97.8_ABW89740.1	450	domain3	all
NOV_Cry11Aa1_98.9_ABW89739.1	49.9165247566395	domain3	all	NOV_Cry11Aa1_98.9_ABW89739.1	450	domain3	all
NOV_Cry11Aa1_99.2_AXJ97555.1	50.0365251135332	domain3	all	NOV_Cry11Aa1_99.2_AXJ97555.1	450	domain3	all
NOV_Cry11Aa1_99.4_AXJ97553.1	49.9799023010562	domain3	all	NOV_Cry11Aa1_99.4_AXJ97553.1	450	domain3	all
NOV_Cry11Aa1_99.5_ABW89737.1	49.9744328814889	domain3	all	NOV_Cry11Aa1_99.5_ABW89737.1	450	domain3	all
NOV_Cry11Aa1_99.8_QAV56468.1	49.7832375932274	domain3	all	NOV_Cry11Aa1_99.8_QAV56468.1	399	domain3	all
NOV_Cry11Bb1_99.7_WP_103570866.1	49.4650873711115	domain3	all	NOV_Cry11Bb1_99.7_WP_103570866.1	453	domain3	all
NOV_Cry13Aa1_50.1_ANS46780.1	48.1410395450358	domain3	all	NOV_Cry13Aa1_50.1_ANS46780.1	435	domain3	all
NOV_Cry14Aa1_41.1_PGW46198.1	47.7784552488503	domain3	all	NOV_Cry14Aa1_41.1_PGW46198.1	459	domain3	all
NOV_Cry14Aa1_44.0_PGW42274.1	48.7438316547689	domain3	all	NOV_Cry14Aa1_44.0_PGW42274.1	426	domain3	all
NOV_Cry14Ab1_42.4_PGW46196.1	47.6133523175447	domain3	all	NOV_Cry14Ab1_42.4_PGW46196.1	459	domain3	all
NOV_Cry14Ab1_85.6_AXE15628.1	50.6167781473559	domain3	all	NOV_Cry14Ab1_85.6_AXE15628.1	426	domain3	all
NOV_Cry19Aa1_29.2_PEA88281.1	50.0862048012438	domain3	all	NOV_Cry19Aa1_29.2_PEA88281.1	498	domain3	all
NOV_Cry19Ba1_74.0_AGV55021.1	50.4657342882848	domain3	all	NOV_Cry19Ba1_74.0_AGV55021.1	408	domain3	all
NOV_Cry1Aa11_99.8_ADD14591.1	55.1139617894281	domain3	all	NOV_Cry1Aa11_99.8_ADD14591.1	444	domain3	all
NOV_Cry1Aa11_99.8_AER40296.1	55.1139617894281	domain3	all	NOV_Cry1Aa11_99.8_AER40296.1	444	domain3	all
NOV_Cry1Aa11_99.9_AIE37439.1	54.9610836955617	domain3	all	NOV_Cry1Aa11_99.9_AIE37439.1	444	domain3	all
NOV_Cry1Aa12_99.5_AFX69046.1	49.8007920797573	domain3	all	NOV_Cry1Aa12_99.5_AFX69046.1	444	domain3	all
NOV_Cry1Aa12_99.7_AEB21634.1	55.058862884212	domain3	all	NOV_Cry1Aa12_99.7_AEB21634.1	444	domain3	all
NOV_Cry1Aa12_99.8_AGC03212.1	55.1139617894281	domain3	all	NOV_Cry1Aa12_99.8_AGC03212.1	444	domain3	all
NOV_Cry1Aa12_99.9_OUA40850.1	54.9827103937057	domain3	all	NOV_Cry1Aa12_99.9_OUA40850.1	444	domain3	all
NOV_Cry1Ab12_91.4_AAK14338.1	55.0782870771657	domain3	all	NOV_Cry1Ab12_91.4_AAK14338.1	441	domain3	all
NOV_Cry1Ab12_98.5_AGI21848.1	55.0483871858028	domain3	all	NOV_Cry1Ab12_98.5_AGI21848.1	441	domain3	all
NOV_Cry1Ab12_98.7_AAK14336.1	55.0424938892774	domain3	all	NOV_Cry1Ab12_98.7_AAK14336.1	441	domain3	all
NOV_Cry1Ab12_99.3_ACU65107.1	55.082971532072	domain3	all	NOV_Cry1Ab12_99.3_ACU65107.1	432	domain3	all
NOV_Cry1Ab12_99.5_ACB05714.1	55.1460935719689	domain3	all	NOV_Cry1Ab12_99.5_ACB05714.1	441	domain3	all
NOV_Cry1Ab12_99.5_ACU65108.1	54.9487195782904	domain3	all	NOV_Cry1Ab12_99.5_ACU65108.1	438	domain3	all
NOV_Cry1Ab12_99.7_ALJ10947.1	55.1460935719689	domain3	all	NOV_Cry1Ab12_99.7_ALJ10947.1	441	domain3	all
NOV_Cry1Ab12_99.9_AEV45790.1	55.1460935719689	domain3	all	NOV_Cry1Ab12_99.9_AEV45790.1	441	domain3	all
NOV_Cry1Ab12_99.9_OTZ08639.1	55.2781752720724	domain3	all	NOV_Cry1Ab12_99.9_OTZ08639.1	441	domain3	all
NOV_Cry1Ab18_92.4_AX383797.1	52.3120496237012	domain3	all	NOV_Cry1Ab18_92.4_AX383797.1	411	domain3	all
NOV_Cry1Ab32_92.7_AAK14337.1	55.1460935719689	domain3	all	NOV_Cry1Ab32_92.7_AAK14337.1	441	domain3	all
NOV_Cry1Ac10_99.0_AKJ79185.1	52.7956499945301	domain3	all	NOV_Cry1Ac10_99.0_AKJ79185.1	417	domain3	all
NOV_Cry1Ac10_99.0_CAA70925.1	50.0494036934166	domain3	all	NOV_Cry1Ac10_99.0_CAA70925.1	417	domain3	all
NOV_Cry1Ac10_99.2_ACV81774.1	52.7956499945301	domain3	all	NOV_Cry1Ac10_99.2_ACV81774.1	417	domain3	all
NOV_Cry1Ac10_99.3_ABY83188.1	52.7956499945301	domain3	all	NOV_Cry1Ac10_99.3_ABY83188.1	417	domain3	all
NOV_Cry1Ac10_99.8_ADB44078.1	52.7956499945301	domain3	all	NOV_Cry1Ac10_99.8_ADB44078.1	417	domain3	all
NOV_Cry1Ac10_99.9_AXP29732.1	52.7956499945301	domain3	all	NOV_Cry1Ac10_99.9_AXP29732.1	417	domain3	all
NOV_Cry1Ac11_99.8_ACB05715.1	52.7956499945301	domain3	all	NOV_Cry1Ac11_99.8_ACB05715.1	417	domain3	all
NOV_Cry1Ac13_96.1_AXE42966.1	47.4372238088452	domain3	all	NOV_Cry1Ac13_96.1_AXE42966.1	297	domain3	all
NOV_Cry1Ac13_97.5_AXE42971.1	52.5562938179393	domain3	all	NOV_Cry1Ac13_97.5_AXE42971.1	414	domain3	all
NOV_Cry1Ac2_99.8_OTZ14059.1	52.7956499945301	domain3	all	NOV_Cry1Ac2_99.8_OTZ14059.1	417	domain3	all
NOV_Cry1Ac23_90.7_CAQ03747.1	54.1589648798521	domain3	all	NOV_Cry1Ac23_90.7_CAQ03747.1	417	domain3	all
NOV_Cry1Ac5_99.7_ADD12104.1	52.6806698954874	domain3	all	NOV_Cry1Ac5_99.7_ADD12104.1	417	domain3	all
NOV_Cry1Ad2_87.7_AIW52617.1	54.7163135286778	domain3	all	NOV_Cry1Ad2_87.7_AIW52617.1	444	domain3	all
NOV_Cry1Ae1_99.9_AND11141.1	55.0089263354949	domain3	all	NOV_Cry1Ae1_99.9_AND11141.1	441	domain3	all
NOV_Cry1Ae1_99.9_WP_063676659.1	55.0089263354949	domain3	all	NOV_Cry1Ae1_99.9_WP_063676659.1	441	domain3	all
NOV_Cry1Ba1_98.9_ABQ23438.1	52.7670025101237	domain3	all	NOV_Cry1Ba1_98.9_ABQ23438.1	411	domain3	all
NOV_Cry1Ba2_99.9_OTY85625.1	52.7670025101237	domain3	all	NOV_Cry1Ba2_99.9_OTY85625.1	411	domain3	all
NOV_Cry1Be1_99.4_AOV85568.1	51.9518858959249	domain3	all	NOV_Cry1Be1_99.4_AOV85568.1	411	domain3	all
NOV_Cry1Ca1_99.9_BAM67040.1	51.5735023761699	domain3	all	NOV_Cry1Ca1_99.9_BAM67040.1	441	domain3	all
NOV_Cry1Ca2_99.9_CAA00882.1	51.745705274573	domain3	all	NOV_Cry1Ca2_99.9_CAA00882.1	441	domain3	all
NOV_Cry1Ca4_99.9_QBO56621.1	51.69084229986	domain3	all	NOV_Cry1Ca4_99.9_QBO56621.1	441	domain3	all
NOV_Cry1Da1_83.2_AIW52615.1	51.2762211111658	domain3	all	NOV_Cry1Da1_83.2_AIW52615.1	399	domain3	all
NOV_Cry1Da1_84.8_ABK35074.1	55.2473504689397	domain3	all	NOV_Cry1Da1_84.8_ABK35074.1	411	domain3	all
NOV_Cry1Da1_99.6_ALP83513.1	51.199507907872	domain3	all	NOV_Cry1Da1_99.6_ALP83513.1	396	domain3	all
NOV_Cry1Da1_99.8_ACV81776.1	51.3032011488664	domain3	all	NOV_Cry1Da1_99.8_ACV81776.1	396	domain3	all
NOV_Cry1Da3_99.9_OTZ53868.1	51.3632718113663	domain3	all	NOV_Cry1Da3_99.9_OTZ53868.1	396	domain3	all
NOV_Cry1Ea10_93.2_AAX86871.1	52.1177396524859	domain3	all	NOV_Cry1Ea10_93.2_AAX86871.1	402	domain3	all
NOV_Cry1Ea11_97.9_AGZ85202.1	52.1177396524859	domain3	all	NOV_Cry1Ea11_97.9_AGZ85202.1	402	domain3	all
NOV_Cry1Fb3_99.9_WP_102981975.1	54.1027873327853	domain3	all	NOV_Cry1Fb3_99.9_WP_102981975.1	405	domain3	all
NOV_Cry1Ga1_77.9_AX098669.1	52.0560228677881	domain3	all	NOV_Cry1Ga1_77.9_AX098669.1	411	domain3	all
NOV_Cry1Gb2_99.9_OTY56195.1	54.1344594957367	domain3	all	NOV_Cry1Gb2_99.9_OTY56195.1	414	domain3	all
NOV_Cry1Ha1_85.7_AIW52616.1	50.9933538029538	domain3	all	NOV_Cry1Ha1_85.7_AIW52616.1	399	domain3	all
NOV_Cry1Ia11_96.7_AXE42967.1	55.5065720622023	domain3	all	NOV_Cry1Ia11_96.7_AXE42967.1	411	domain3	all
NOV_Cry1Ia14_99.2_AQY42680.1	55.4845489432529	domain3	all	NOV_Cry1Ia14_99.2_AQY42680.1	411	domain3	all
NOV_Cry1Ia14_99.2_WP_079246652.1	55.4845489432529	domain3	all	NOV_Cry1Ia14_99.2_WP_079246652.1	411	domain3	all
NOV_Cry1Ia14_99.6_WP_053514599.1	55.4845489432529	domain3	all	NOV_Cry1Ia14_99.6_WP_053514599.1	411	domain3	all
NOV_Cry1Ia24_22.2_CAP40039.1	49.6833232772113	domain3	all	NOV_Cry1Ia24_22.2_CAP40039.1	414	domain3	all
NOV_Cry1Ia28_99.7_AIQ81197.1	55.3184355492465	domain3	all	NOV_Cry1Ia28_99.7_AIQ81197.1	411	domain3	all
NOV_Cry1Ia9_99.7_AEV45788.1	55.682797267621	domain3	all	NOV_Cry1Ia9_99.7_AEV45788.1	411	domain3	all
NOV_Cry1Ia9_99.7_AHL84185.1	55.682797267621	domain3	all	NOV_Cry1Ia9_99.7_AHL84185.1	411	domain3	all
NOV_Cry1Ib10_97.2_AHX73744.1	55.4018917933657	domain3	all	NOV_Cry1Ib10_97.2_AHX73744.1	411	domain3	all
NOV_Cry1Ib7_99.3_AFC76323.1	55.6121242814023	domain3	all	NOV_Cry1Ib7_99.3_AFC76323.1	411	domain3	all
NOV_Cry1Ib7_99.9_WP_033700083.1	55.8025180037826	domain3	all	NOV_Cry1Ib7_99.9_WP_033700083.1	411	domain3	all
NOV_Cry1Ie2_23.3_ATF15267.1	49.3194715669615	domain3	all	NOV_Cry1Ie2_23.3_ATF15267.1	435	domain3	all
NOV_Cry1Ie5_79.3_PQQ47595.1	54.3147420348598	domain3	all	NOV_Cry1Ie5_79.3_PQQ47595.1	408	domain3	all
NOV_Cry1Jc1_99.1_AAS93799.1	50.5687366325642	domain3	all	NOV_Cry1Jc1_99.1_AAS93799.1	420	domain3	all
NOV_Cry1Ka2_99.8_OTZ32741.1	51.5203959182484	domain3	all	NOV_Cry1Ka2_99.8_OTZ32741.1	414	domain3	all
NOV_Cry20Ba2_80.0_AGV55017.1	49.9549732690096	domain3	all	NOV_Cry20Ba2_80.0_AGV55017.1	414	domain3	all
NOV_Cry21Aa2_44.6_AZR80772.1	49.0551501745401	domain3	all	NOV_Cry21Aa2_44.6_AZR80772.1	438	domain3	all
NOV_Cry21Aa2_95.4_WP_103655243.1	49.3910118499865	domain3	all	NOV_Cry21Aa2_95.4_WP_103655243.1	402	domain3	all
NOV_Cry21Aa2_99.7_AXE15629.1	49.3732647681279	domain3	all	NOV_Cry21Aa2_99.7_AXE15629.1	402	domain3	all
NOV_Cry21Ba1_28.9_PEZ39117.1	49.5900096080694	domain3	all	NOV_Cry21Ba1_28.9_PEZ39117.1	408	domain3	all
NOV_Cry21Ca1_38.9_AEH76823.1	48.5453717318326	domain3	all	NOV_Cry21Ca1_38.9_AEH76823.1	444	domain3	all
NOV_Cry21Ca2_37.1_AOM14729.1	48.4038705846788	domain3	all	NOV_Cry21Ca2_37.1_AOM14729.1	393	domain3	all
NOV_Cry21Ca2_64.6_AZR80780.1	49.6228190041434	domain3	all	NOV_Cry21Ca2_64.6_AZR80780.1	414	domain3	all
NOV_Cry21Ca2_65.9_AZR80774.1	49.1071672055214	domain3	all	NOV_Cry21Ca2_65.9_AZR80774.1	414	domain3	all
NOV_Cry21Fa1_31.0_OTW70091.1	50.1829487765095	domain3	all	NOV_Cry21Fa1_31.0_OTW70091.1	408	domain3	all
NOV_Cry21Fa1_47.3_OTY57628.1	50.0985535327971	domain3	all	NOV_Cry21Fa1_47.3_OTY57628.1	390	domain3	all
NOV_Cry24Aa1_60.8_BAD32657.1	50.8947546881426	domain3	all	NOV_Cry24Aa1_60.8_BAD32657.1	414	domain3	all
NOV_Cry24Aa1_98.3_WP_086403584.1	50.6184776979329	domain3	all	NOV_Cry24Aa1_98.3_WP_086403584.1	405	domain3	all
NOV_Cry25Aa1_97.8_OUB78400.1	49.6307875904026	domain3	all	NOV_Cry25Aa1_97.8_OUB78400.1	399	domain3	all
NOV_Cry27Aa1_80.8_AGV55018.1	50.8695965042341	domain3	all	NOV_Cry27Aa1_80.8_AGV55018.1	474	domain3	all
NOV_Cry28Aa2_99.6_ABB51653.1	50.784566195991	domain3	all	NOV_Cry28Aa2_99.6_ABB51653.1	426	domain3	all
NOV_Cry29Aa1_96.4_OUC03129.1	51.2665906963293	domain3	all	NOV_Cry29Aa1_96.4_OUC03129.1	432	domain3	all
NOV_Cry2Aa1_97.8_ALV82138.1	53.4387932331493	domain3	all	NOV_Cry2Aa1_97.8_ALV82138.1	423	domain3	all
NOV_Cry2Aa1_99.2_AJA30268.1	53.5694647612767	domain3	all	NOV_Cry2Aa1_99.2_AJA30268.1	423	domain3	all
NOV_Cry2Aa1_99.4_AIE37446.1	53.5930063179712	domain3	all	NOV_Cry2Aa1_99.4_AIE37446.1	423	domain3	all
NOV_Cry2Aa1_99.8_AYN72234.1	53.4699228734448	domain3	all	NOV_Cry2Aa1_99.8_AYN72234.1	423	domain3	all
NOV_Cry2Aa1_99.8_CAD32378.1	53.5930063179712	domain3	all	NOV_Cry2Aa1_99.8_CAD32378.1	423	domain3	all
NOV_Cry2Aa3_99.7_AAQ52384.1	53.5489422415548	domain3	all	NOV_Cry2Aa3_99.7_AAQ52384.1	423	domain3	all
NOV_Cry2Ab15_99.6_ACZ64281.1	47.6146315285577	domain3	all	NOV_Cry2Ab15_99.6_ACZ64281.1	282	domain3	all
NOV_Cry2Ab16_96.7_AIW52614.1	53.7077456993541	domain3	all	NOV_Cry2Ab16_96.7_AIW52614.1	423	domain3	all
NOV_Cry2Ab16_98.9_AKO73582.1	53.7728283542672	domain3	all	NOV_Cry2Ab16_98.9_AKO73582.1	423	domain3	all
NOV_Cry2Ab16_99.8_AIE37434.1	53.8650615538769	domain3	all	NOV_Cry2Ab16_99.8_AIE37434.1	423	domain3	all
NOV_Cry2Ab18_96.6_AXE42969.1	53.0190595995057	domain3	all	NOV_Cry2Ab18_96.6_AXE42969.1	423	domain3	all
NOV_Cry2Ab18_96.8_AXE42968.1	53.2194691141427	domain3	all	NOV_Cry2Ab18_96.8_AXE42968.1	414	domain3	all
NOV_Cry2Ab18_98.2_AXE42970.1	53.8650615538769	domain3	all	NOV_Cry2Ab18_98.2_AXE42970.1	423	domain3	all
NOV_Cry2Ab4_93.2_AIT70915.1	53.5871587165274	domain3	all	NOV_Cry2Ab4_93.2_AIT70915.1	423	domain3	all
NOV_Cry2Ab4_98.1_WP_087976771.1	53.8805838505263	domain3	all	NOV_Cry2Ab4_98.1_WP_087976771.1	423	domain3	all
NOV_Cry2Ab4_98.3_WP_087988123.1	53.8805838505263	domain3	all	NOV_Cry2Ab4_98.3_WP_087988123.1	423	domain3	all
NOV_Cry2Ab4_99.7_AUN50233.1	53.7748029680732	domain3	all	NOV_Cry2Ab4_99.7_AUN50233.1	423	domain3	all
NOV_Cry2Ab4_99.8_ABM21766.1	53.8206499892286	domain3	all	NOV_Cry2Ab4_99.8_ABM21766.1	423	domain3	all
NOV_Cry2Ac6_99.4_AUN50234.1	53.0146799628044	domain3	all	NOV_Cry2Ac6_99.4_AUN50234.1	420	domain3	all
NOV_Cry2Ac6_99.7_ACA52278.1	53.1237471085452	domain3	all	NOV_Cry2Ac6_99.7_ACA52278.1	420	domain3	all
NOV_Cry2Ac6_99.8_AAQ52385.1	52.1967933444426	domain3	all	NOV_Cry2Ac6_99.8_AAQ52385.1	381	domain3	all
NOV_Cry2Ad1_99.1_AYW33782.1	53.5206476332355	domain3	all	NOV_Cry2Ad1_99.1_AYW33782.1	423	domain3	all
